TITLE = "Temporal Signal for receiver number 00009"
VARIABLES = "Time","xx","yy","zz","xy","yz","xz","u","v","w"
# x1       8647.0
# x2       5764.0
# x3       0.1
0.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.921964e-05 -0.0003021812 -0.0001060553
0.02 0.0 0.0 0.0 0.0 0.0 0.0 -0.0001449953 -0.0001287757 -8.384921e-05
0.04 0.0 0.0 0.0 0.0 0.0 0.0 -0.0002501267 6.669664e-05 5.016707e-05
0.06 0.0 0.0 0.0 0.0 0.0 0.0 -0.0002119513 -7.88088e-05 0.0002655391
0.08 0.0 0.0 0.0 0.0 0.0 0.0 -0.0003936074 2.242113e-05 0.0002402117
0.1 0.0 0.0 0.0 0.0 0.0 0.0 -0.0003745487 1.060686e-05 -2.072454e-05
0.12 0.0 0.0 0.0 0.0 0.0 0.0 -0.0003883957 0.0001062329 -0.0003136268
0.14 0.0 0.0 0.0 0.0 0.0 0.0 -0.000215261 -0.0001857776 -0.0004887693
0.16 0.0 0.0 0.0 0.0 0.0 0.0 -0.0002692643 -2.085517e-05 -0.0005156824
0.18 0.0 0.0 0.0 0.0 0.0 0.0 -3.8019e-05 -0.0001911723 -0.0004421056
0.2 0.0 0.0 0.0 0.0 0.0 0.0 -2.16636e-05 -0.0002232645 -0.0004124429
0.22 0.0 0.0 0.0 0.0 0.0 0.0 -0.0001307925 1.60482e-05 -0.000493838
0.24 0.0 0.0 0.0 0.0 0.0 0.0 1.386094e-05 2.648862e-05 -0.0006502937
0.26 0.0 0.0 0.0 0.0 0.0 0.0 6.322868e-05 5.979777e-05 -0.0007523244
0.28 0.0 0.0 0.0 0.0 0.0 0.0 5.384058e-05 8.651767e-05 -0.0006846008
0.3 0.0 0.0 0.0 0.0 0.0 0.0 3.382982e-05 8.176934e-05 -0.0004419998
0.32 0.0 0.0 0.0 0.0 0.0 0.0 6.779102e-05 4.050612e-05 -0.0001629712
0.34 0.0 0.0 0.0 0.0 0.0 0.0 6.91045e-05 4.794485e-05 9.410313e-05
0.36 0.0 0.0 0.0 0.0 0.0 0.0 6.422206e-07 4.566542e-05 0.000312196
0.38 0.0 0.0 0.0 0.0 0.0 0.0 3.105229e-05 -2.019143e-05 0.0003592442
0.4 0.0 0.0 0.0 0.0 0.0 0.0 5.503587e-05 2.067995e-06 0.0003854381
0.42 0.0 0.0 0.0 0.0 0.0 0.0 0.0001136054 -5.379902e-05 0.0003670886
0.44 0.0 0.0 0.0 0.0 0.0 0.0 0.000160541 -0.000101691 0.0002537994
0.46 0.0 0.0 0.0 0.0 0.0 0.0 9.259756e-05 -5.784972e-05 0.0001721505
0.48 0.0 0.0 0.0 0.0 0.0 0.0 2.195355e-05 -3.193176e-05 0.0001796151
0.5 0.0 0.0 0.0 0.0 0.0 0.0 -2.558206e-05 5.652215e-06 0.0003116405
0.52 0.0 0.0 0.0 0.0 0.0 0.0 3.738238e-05 1.389034e-06 0.0003807555
0.54 0.0 0.0 0.0 0.0 0.0 0.0 9.062454e-05 -3.010244e-05 0.0002908613
0.56 0.0 0.0 0.0 0.0 0.0 0.0 3.084497e-05 2.465277e-05 4.085825e-05
0.58 0.0 0.0 0.0 0.0 0.0 0.0 -5.776268e-05 0.0001296049 -0.0002150547
0.6 0.0 0.0 0.0 0.0 0.0 0.0 -7.164669e-05 0.0001320981 -0.0002664129
0.62 0.0 0.0 0.0 0.0 0.0 0.0 -1.162094e-05 6.395645e-05 -0.0001176634
0.64 0.0 0.0 0.0 0.0 0.0 0.0 -4.715813e-05 3.128898e-05 1.470135e-05
